Open,High,Low,Close,Volume,Date,WM2NS
1148.805,1155.1375,1143.9275,1150.305,818986111,16/02/2004,6102.7
1149.158,1154.29,1143.636,1148.194,800188888.8,23/02/2004,6081.5
1142.898,1149.228,1139.75,1145.716,813966666.6,01/03/2004,6112.5
1153.566,1157.424,1147.328,1151.812,747655555.6,08/03/2004,6155.3
1127.804,1131.186,1115.076,1119.262,891866666.6,15/03/2004,6173.9
1114.208,1119.504,1105.158,1112.39,807744444.4,22/03/2004,6169.5
1099.586,1109.972,1096.85,1105,798033333.2,29/03/2004,6167
1129.932,1137.896,1128.226,1135.552,832966666.8,05/04/2004,6247.4
1144.645,1148.7475,1138.8875,1143.3025,716486111,12/04/2004,6265.5
1133.242,1137.472,1125.468,1131.376,802477777.8,19/04/2004,6255.3
1131.718,1138.95,1124.758,1131.66,862222222.2,26/04/2004,6191.4
1123.448,1130.29,1115.96,1119.84,937655555.6,03/05/2004,6219.2
1114.252,1118.068,1103.07,1108.178,912488889,10/05/2004,6251.1
1094.398,1098.762,1084.56,1093.794,823166666.6,17/05/2004,6279.6
1089.404,1098.714,1087.796,1091.666,733188888.8,24/05/2004,6222.2
1111.17,1119.2875,1108.4025,1117.4875,768777777.8,31/05/2004,6242.2
1121.202,1129.164,1117.534,1125.15,672133333.4,07/06/2004,6295.8
1137.6,1139.325,1130.0275,1133.8175,667652777.8,14/06/2004,6302.8
1131.586,1136.642,1128.44,1132.588,715055555.6,21/06/2004,6265.8
1136.77,1143.022,1132.4,1137.38,820988888.8,28/06/2004,6230.3
1134.8325,1138.1125,1127.9375,1132.84,754097222.3,05/07/2004,6302.8
1116.368,1119.71,1110.534,1114.162,701544444.4,12/07/2004,6302.9
1109.808,1113.644,1105.022,1107.118,760066666.6,19/07/2004,6276.1
1097.298,1102.294,1087.896,1093.932,839666666.8,26/07/2004,6240.6
1095.294,1102.266,1091.192,1099.804,807711111.2,02/08/2004,6277.5
1089.922,1091.604,1079.568,1081.642,745766666.6,09/08/2004,6313.5
1069.616,1076.422,1063.896,1072.44,715822222.2,16/08/2004,6326.7
1089.16,1095.756,1085.77,1092.428,669055555.4,23/08/2004,6288.4
1101.938,1106.292,1098.458,1102.632,555200000,30/08/2004,6268.5
1106.9025,1113.3475,1103.2675,1110.5225,600398611,06/09/2004,6350.3
1118.7,1124.694,1116.252,1121.138,710333333.4,13/09/2004,6360.8
1125.314,1128.508,1121.75,1124.59,688288888.8,20/09/2004,6344.2
1116.706,1119.674,1110.904,1112.97,723344444.2,27/09/2004,6293.3
1114.892,1122.93,1112.894,1121.222,851522222.2,04/10/2004,6346.9
1132.898,1136.218,1127.56,1130.742,724222222.4,11/10/2004,6359.1
1114.274,1118.798,1106.586,1112.2,819355555.4,18/10/2004,6373.7
1104.628,1107.174,1096.326,1100.784,882922222,25/10/2004,6326.2
1117.776,1126.574,1115.012,1124.928,883577777.8,01/11/2004,6356.4
1146.418,1157.472,1144.796,1153.298,921366666.6,08/11/2004,6402.8
1169.906,1176.332,1167.836,1173.69,814777777.8,15/11/2004,6422.9
1179.014,1183.87,1173.596,1177.7,824955555.6,22/11/2004,6396.4
1179.6475,1183.885,1175.45,1179.98,619580555.5,29/11/2004,6397.6
1185.044,1190.94,1181.44,1187.388,891366666.8,06/12/2004,6438.8
1185.474,1191.384,1180.234,1187.16,840400000,13/12/2004,6444.4
1201.038,1205.302,1196.508,1200.232,976877777.6,20/12/2004,6458.9
1204.95,1211.285,1203.0325,1207.5175,660083333.5,27/12/2004,6451.7
1211.476,1215.798,1208.25,1210.908,559600000,03/01/2005,6443.1
1189.59,1195.436,1183.868,1187.224,888588889,10/01/2005,6438.5
1184.5975,1187.77,1177.3325,1183.165,818972222.3,17/01/2005,6437.3
1181.682,1185.814,1173.9,1177.528,880622222.2,24/01/2005,6372.3
1170.428,1177.088,1167.984,1173.932,907611111,31/01/2005,6344.8
1191.358,1197.29,1188.89,1195.448,865956666.4,07/02/2005,6408.5
1199.664,1204.6,1196.022,1200.548,807928889,14/02/2005,6403
1206.8375,1209.7825,1202.1675,1205.7,853958333.3,21/02/2005,6404.2
1197.624,1203.988,1190.772,1198.026,898215555.6,28/02/2005,6407
1211.336,1219.526,1208.972,1215.678,890943333.2,07/03/2005,6460.4
1212.216,1215.244,1204.86,1208.52,857703333.4,14/03/2005,6467.5
1194.502,1196.64,1186.26,1189.892,990273333.4,21/03/2005,6464.7
1174.86,1181.4675,1170.7925,1172.485,1087400000,28/03/2005,6463.3
1174.886,1182.774,1169.234,1175.28,1198116667,04/04/2005,6522
1182.784,1188.12,1180.228,1183.802,972828888.8,11/04/2005,6538.1
1169.486,1172.714,1157.134,1162.44,1250582222,18/04/2005,6552.2
1149.666,1158.824,1142.94,1152.89,1167691111,25/04/2005,6461.8
1154.058,1160.178,1146.674,1154.088,1181770000,02/05/2005,6442.7
1168.592,1175.628,1164.906,1171.928,1114980000,09/05/2005,6472.8
1165.916,1170.696,1155.654,1163.286,1085041111,16/05/2005,6476.9
1181.082,1188.4,1178.42,1186.716,1026928889,23/05/2005,6439.8
1193.89,1196.9675,1190.28,1195.12,897044444.5,30/05/2005,6438.9
1198.572,1202.592,1193.65,1198.308,959912222.2,06/06/2005,6522
1197.696,1204.3,1193.766,1198.358,968501111,13/06/2005,6526.1
1207.834,1213.272,1205.178,1210.902,1048503334,20/06/2005,6525.8
1207.178,1209.68,1200.804,1202.096,1081254444,27/06/2005,6481.4
1195.86,1201.9425,1192.8075,1196.7975,1006250000,04/07/2005,6541.1
1200.82,1208.734,1195.976,1205.82,1043204444,11/07/2005,6542.9
1223.872,1228.122,1220.832,1224.21,1010191111,18/07/2005,6534.6
1229.28,1235.056,1224.608,1230.86,1079892222,25/07/2005,6497.1
1234.976,1240.27,1232.594,1236.24,1043125555,01/08/2005,6528.3
1237.358,1240.746,1231.872,1234.914,1084304445,08/08/2005,6572.3
1230.37,1237.732,1226.022,1232.516,1031508889,15/08/2005,6571.4
1222.436,1227.236,1217.708,1220.008,963094444.4,22/08/2005,6551.1
1213.278,1217.52,1207.828,1211.386,924563333.4,29/08/2005,6520.8
1215.6525,1221.095,1209.85,1217.0875,1132222222,05/09/2005,6601.5
1232.184,1238.552,1229.856,1236.692,1098420000,12/09/2005,6609.3
1233.052,1236.61,1227.656,1231.004,1264162222,19/09/2005,6601.8
1218.494,1223.208,1211.39,1215.416,1254151111,26/09/2005,6544.4
1220.934,1226.552,1217.148,1223.148,1161597778,03/10/2005,6592.3
1204.99,1208.544,1193.954,1197.116,1333588889,10/10/2005,6620.7
1182.658,1188.204,1176.986,1183.212,1264997778,17/10/2005,6648.5
1184.278,1193.802,1175.298,1186.134,1354062222,24/10/2005,6594.6
1192.922,1201.56,1187.374,1194.448,1346940000,31/10/2005,6587.6
1212.922,1218.782,1209.846,1216.082,1317851111,07/11/2005,6655.6
1225.546,1230.942,1222.032,1227.736,1136765556,14/11/2005,6664.6
1237.01,1243.722,1234.482,1241.228,1261070000,21/11/2005,6662.1
1262.485,1267.44,1258.405,1263.1375,974813888.8,28/11/2005,6642.3
1258.834,1265.042,1255.174,1259.76,1301031111,05/12/2005,6691
1259.674,1265.608,1255.156,1259.342,1128412222,12/12/2005,6696.7
1267.772,1273.766,1263.994,1267.67,1278792222,19/12/2005,6712
1262.6125,1267.795,1261.3125,1264.7975,1005023611,26/12/2005,6710.1
1259.4475,1261.99,1253.4625,1254.355,804009722.3,02/01/2006,6731
1269.896,1279.874,1268.416,1278.268,1361254445,09/01/2006,6749.7
1290.0275,1292.0475,1284.925,1289.385,1292231945,16/01/2006,6740
1279,1282.312,1270.206,1274.242,1328785556,23/01/2006,6689.9
1270.582,1278.82,1269.052,1274.856,1443212222,30/01/2006,6639.2
1276.522,1277.78,1268.956,1272.486,1364176667,06/02/2006,6705.7
1263.252,1268.738,1256.902,1262.812,1267253333,13/02/2006,6709
1276.9425,1284.5175,1273.9825,1283.0375,1268788889,20/02/2006,6733.4
1288.032,1293.922,1284.91,1289.408,1153248889,27/02/2006,6735
1288.478,1292.544,1280.48,1285.306,1289656666,06/03/2006,6802
1277.284,1282.614,1272.89,1278.426,1227201111,13/03/2006,6793.4
1299.442,1306.556,1297.914,1303.632,1252988889,20/03/2006,6802.1
1302.394,1306.432,1297.544,1301.7,1169321111,27/03/2006,6780.8
1300.172,1306.836,1294.662,1297.81,1257496667,03/04/2006,6840
1303.97,1309.432,1297.864,1303.73,1203350000,10/04/2006,6881.9
1290.1025,1294.045,1283.38,1287.285,1091329167,17/04/2006,6920.7
1305.13,1313.304,1300.976,1309.612,1340625556,24/04/2006,6837.6
1307.118,1314.002,1301.22,1306.534,1388671111,01/05/2006,6783.7
1312.852,1319.1,1310.416,1316.8,1297356667,08/05/2006,6797.5
1313.786,1315.086,1303.652,1307.93,1336776667,15/05/2006,6814.6
1277.064,1281.084,1265.366,1270.662,1501023333,22/05/2006,6793.4
1262.435,1273,1258.1,1267.0475,1359865278,29/05/2006,6779.9
1276.668,1282.936,1266.664,1273.836,1315280000,05/06/2006,6856.5
1259.024,1264,1246.374,1253.534,1482957778,12/06/2006,6861.9
1239.49,1249.134,1231.064,1240.312,1551092222,19/06/2006,6866
1244.444,1252.588,1241.12,1246.596,1182023333,26/06/2006,6822.7
1255.68,1265.998,1252.546,1261.692,1230433333,03/07/2006,6872.6
1272.5425,1276.9525,1266.02,1269.4525,1113468056,10/07/2006,6907.6
1255.344,1257.66,1243.662,1248.8,1302287778,17/07/2006,6890.9
1244.08,1255.538,1237.876,1249.4,1394013333,24/07/2006,6843
1267.932,1276.242,1263.702,1271.138,1438896667,31/07/2006,6832.8
1277.41,1283.654,1270.902,1276.746,1382612222,07/08/2006,6904.1
1270.166,1277.916,1264.63,1268.838,1281974444,14/08/2006,6898.4
1289.722,1297.564,1287.05,1295.662,1237795556,21/08/2006,6900.9
1296.046,1301.024,1292.404,1296.948,1026136667,28/08/2006,6868.4
1303.33,1307.475,1300.9225,1306.12,1101315278,04/09/2006,6931.5
1303.414,1306.292,1297.036,1301.198,1267724444,11/09/2006,6941.9
1313.28,1320.344,1311.668,1317.638,1473681111,18/09/2006,6932.8
1319.43,1325.228,1313.684,1320.4,1381608889,25/09/2006,6874.3
1334.8,1339.076,1331.702,1335.798,1360918889,02/10/2006,6916
1343.554,1349.642,1339.418,1347.556,1441997778,09/10/2006,6972.6
1356.454,1361.758,1353.418,1360.176,1355592222,16/10/2006,6991.8
1366.89,1371.214,1361.184,1368.486,1422792222,23/10/2006,6949.1
1380.556,1384.19,1375.44,1380.79,1539185556,30/10/2006,6932.6
1370.942,1376.926,1365.182,1371.434,1469294444,06/11/2006,7014.2
1381.318,1386.874,1378.046,1382.442,1459977778,13/11/2006,7019.3
1394.946,1401.036,1392.026,1398.25,1551905556,20/11/2006,7030.9
1402.5025,1404.5675,1395.735,1397.9525,1163806945,27/11/2006,7032.9
1392.898,1401.808,1388.074,1398.532,1667138889,04/12/2006,7065.8
1410.688,1415.832,1407.772,1411.566,1439387778,11/12/2006,7074.8
1418.008,1424.218,1415.018,1419.966,1535316667,18/12/2006,7092.8
1422.3075,1425.6425,1416.1425,1419.535,1260373611,25/12/2006,7111.2
1419.715,1424.9725,1416.4925,1421.6925,856173611,01/01/2007,7127.8
1415.5575,1421.145,1406.5025,1414.3725,1682827778,08/01/2007,7145.1
1415.05,1422.4875,1412.04,1420.3775,1576026389,15/01/2007,7138
1429.982,1433.024,1425.398,1428.468,1492203333,22/01/2007,7083.9
1427.392,1433.274,1421.476,1426.964,1567742222,29/01/2007,7029.6
1436.286,1443.156,1434.326,1441.676,1511856667,05/02/2007,7096.4
1446.126,1449.038,1439.506,1443.552,1487911111,12/02/2007,7098.1
1447.2625,1454.2,1445.4725,1452.9775,1422473611,19/02/2007,7112.7
1455.936,1458.974,1449.114,1454.85,1366414444,26/02/2007,7114.9
1408.992,1413.972,1385.556,1394.064,2073130000,05/03/2007,7165.7
1393.13,1405.296,1390.456,1399.742,1644601111,12/03/2007,7187.8
1390.086,1398.152,1379.486,1389.282,1804071111,19/03/2007,7211
1423.73,1432.7,1419.364,1430.826,1609373333,26/03/2007,7210.3
1425.272,1429.358,1415.63,1422.756,1589781111,02/04/2007,7268.9
1436.1825,1443.4275,1434.825,1441.3775,1422877778,09/04/2007,7334.5
1446.464,1453.374,1442.208,1451.248,1532336667,16/04/2007,7345.6
1473.488,1479.442,1469.782,1475.998,1634496667,23/04/2007,7292.5
1488.952,1494.582,1483.23,1489.304,1712263333,30/04/2007,7207.1
1494.396,1502.21,1493.146,1499.942,1656126667,07/05/2007,7251.4
1505.248,1510.526,1497.132,1504.154,1584380000,14/05/2007,7251.8
1510.672,1519.748,1509.184,1515.186,1697713333,21/05/2007,7240.9
1519.6975,1527.0975,1514.1575,1517.41,1614797223,28/05/2007,7218.2
1526.048,1533.736,1522.654,1530.896,1617053333,04/06/2007,7286.8
1517.08,1522.068,1504.176,1511.168,1662316667,11/06/2007,7295.4
1514.644,1525.526,1510.696,1519.12,1648225556,18/06/2007,7305.5
1520.39,1526.51,1507.24,1513.806,1877018889,25/06/2007,7243.9
1501.396,1512.948,1495.28,1505.544,1735310000,02/07/2007,7291
1524.8425,1529.81,1521.19,1528.14,1297304167,09/07/2007,7318.7
1532.14,1542.022,1525.278,1535.72,1702447778,16/07/2007,7303.4
1546.42,1552.028,1538.16,1544.858,1857365555,23/07/2007,7261.3
1502.412,1510.076,1478.184,1488.93,2420556667,30/07/2007,7251.2
1459.952,1474.802,1442.922,1458.802,2609940000,06/08/2007,7330.8
1469.512,1483.542,1453.278,1466.77,2815623333,13/08/2007,7333.5
1428.572,1443.114,1408.592,1427.2,2389582222,20/08/2007,7358.1
1459.666,1470.2,1453.438,1463.97,1594804445,27/08/2007,7357.4
1455.0025,1470.095,1443.22,1456.9375,1557879167,03/09/2007,7380.6
1473.36,1481.49,1458.852,1469.102,1582732222,10/09/2007,7393.3
1472.49,1482.358,1466.782,1477.58,1557584444,17/09/2007,7395
1513.914,1529.768,1509.54,1522.208,1924906667,24/09/2007,7321.5
1524.162,1532.576,1520.16,1529.56,1722742222,01/10/2007,7346.7
1546.604,1551.258,1541.436,1547.846,1535260000,08/10/2007,7396.7
1560.108,1566.908,1549.78,1558.508,1757337778,15/10/2007,7395.4
1533.866,1537.864,1516.944,1525.362,1967626667,22/10/2007,7357.7
1520.23,1528.136,1510.048,1525.226,2025886667,29/10/2007,7359.7
1526.808,1532.392,1509.618,1520.132,2168042222,05/11/2007,7418
1483.462,1491.552,1462.292,1472.708,2494623333,12/11/2007,7419.4
1460.516,1473.012,1445.144,1458.958,2266923333,19/11/2007,7448
1431.895,1443.9975,1414.66,1426.0975,1982023611,26/11/2007,7444
1452.282,1469.004,1447.942,1464.106,2233213333,03/12/2007,7468.6
1486.972,1498.87,1483.138,1495.152,1851702222,10/12/2007,7492.7
1487.754,1495.33,1465.328,1473.3,2129727778,17/12/2007,7505.3
1460.956,1473.828,1455.184,1469.802,1825321111,24/12/2007,7501.9
1486.3125,1489.435,1475.2225,1480.195,1283008333,31/12/2007,7514.5
1443.4,1449.1125,1425.11,1430.5325,2120751389,07/01/2008,7539.3
1407.112,1421.272,1392.01,1407.384,2600537778,14/01/2008,7505.6
1374.495,1382.9675,1347.0125,1353.1475,2965309722,21/01/2008,7496.6
1330.3,1347.772,1305.682,1337.148,2722761111,28/01/2008,7471.4
1368.824,1385.562,1358.568,1374.58,2454728889,04/02/2008,7549
1342.514,1352.404,1323.822,1334.084,2252738889,11/02/2008,7565.9
1352.13,1362.3725,1343.895,1353.73,2101266667,18/02/2008,7581.4
1352.686,1365.518,1338.802,1355.25,2068860000,25/02/2008,7590.6
1364.678,1370.608,1348.782,1358.192,2275960000,03/03/2008,7650.2
1316.832,1323.134,1297.224,1306.306,2465000000,10/03/2008,7693.5
1300.01,1316.912,1279.242,1301.928,2825945556,17/03/2008,7734
1309.5225,1340.65,1300.2725,1327.1375,2963666667,24/03/2008,7724.2
1336.96,1343.786,1325.808,1331.56,2234965555,31/03/2008,7733.1
1361.12,1378.288,1355.698,1369.992,2270726667,07/04/2008,7812.7
1356.242,1359.882,1343.614,1348.346,2014903333,14/04/2008,7815.8
1357.766,1371.588,1353.374,1368.64,2133158889,21/04/2008,7804
1386.238,1394.806,1377.51,1387.78,2209480000,28/04/2008,7671
1399.46,1409.94,1392.928,1401.452,2237345555,05/05/2008,7699.4
1400.336,1408.484,1389.592,1400.074,2079640000,12/05/2008,7708.6
1413.516,1423.39,1408.952,1417.45,2151222222,19/05/2008,7712.7
1405.395,1408.72,1390.4625,1393.5975,2200645833,26/05/2008,7693.9
1390.198,1397.81,1383.138,1392.1,2107832222,02/06/2008,7728.9
1380.21,1391.208,1365.972,1376.268,2473560000,09/06/2008,7756.1
1350.502,1360.338,1342.42,1350.794,2437405555,16/06/2008,7761.5
1341.596,1345.728,1328.842,1333.5,2522052222,23/06/2008,7703.2
1301.944,1311.54,1289.794,1295.558,2889173333,30/06/2008,7697.8
1272.0925,1280.7275,1253.72,1265.41,2727137500,07/07/2008,7780.8
1252.148,1263.99,1234.906,1247.914,3248066667,14/07/2008,7761.2
1241.566,1254.43,1232.166,1248.254,3527933333,21/07/2008,7745.7
1266.088,1275.026,1252.498,1260.772,3107728889,28/07/2008,7705.9
1260.992,1272.694,1253.772,1264.832,2848752222,04/08/2008,7759.4
1277.216,1294.812,1269.696,1288.356,2382914444,11/08/2008,7760.4
1293.506,1300.24,1280.518,1289.03,2381555556,18/08/2008,7749.5
1276.624,1283.524,1266.39,1275.598,2212116667,25/08/2008,7709.7
1279.65,1289.7425,1274.9425,1284.17,1976330556,01/09/2008,7722.8
1263.79,1274.96,1246.994,1259.898,3046828889,08/09/2008,7754.1
1244.264,1253.71,1216.832,1230,3927343333,15/09/2008,7772.3
1204.842,1231.362,1175.476,1207.734,4858854444,22/09/2008,7873.9
1199.562,1212.686,1169.736,1180.592,3174711111,29/09/2008,7860.8
1130.262,1149.416,1094.418,1119.564,3519732222,06/10/2008,7891.1
969.998,1008.502,925.788,958.732,4591571111,13/10/2008,7937.6
959.98,991.332,920.828,955.646,3827360000,20/10/2008,7970.5
920.13,930.004,877.264,897.126,3396423333,27/10/2008,7892.9
929.918,966.732,919.888,951.948,3470801111,03/11/2008,7939.3
953.948,969.032,927.054,942.72,2951533333,10/11/2008,7976.4
888.252,904.544,854.586,877.316,3268906667,17/11/2008,8014.3
814.856,843.558,784.604,813.996,4410794445,24/11/2008,8003.8
870.45,885.37,843.315,864.38,2991504167,01/12/2008,8090.7
851.686,879.45,836.052,870.108,3441260000,08/12/2008,8175.5
889.972,899.406,869.726,881.96,3121228889,15/12/2008,8225.8
891.966,907.474,877.004,892.478,3240813333,22/12/2008,8248.6
870.015,874.4175,861.2825,868.3825,1500277778,29/12/2008,8264.1
898.3325,918.2,894.7825,913.285,2397627778,05/01/2009,8332
912.932,916.726,895.818,902.338,2725628889,12/01/2009,8293.7
855.8775,863.505,836.6625,852.0675,3551212500,19/01/2009,8281.7
830.162,844.448,810.764,828.296,3395443333,26/01/2009,8233.6
844.14,855.928,831.964,843.252,3071483333,02/02/2009,8251.9
841.908,858.152,835.628,851.016,3443251111,09/02/2009,8290.7
839.535,845.295,819.64,830.7325,3398575000,16/02/2009,8312.5
789.34,793.78,768.65,773.982,3568373333,23/02/2009,8292.4
752.118,763.174,736.71,745.356,4345874445,02/03/2009,8357.4
695.222,707.684,681.7,690.332,4152583333,09/03/2009,8440.5
726.114,747.394,720.744,740.428,4211488889,16/03/2009,8489.9
776.94,799.336,767.18,789.594,4405401111,23/03/2009,8439.2
815.844,824.232,800.83,811.266,3662332222,30/03/2009,8409.5
814.776,830.392,807.644,824.262,3525743333,06/04/2009,8475.1
833.875,845.94,826.0025,839,3490227778,13/04/2009,8495.7
856.862,864.812,843.226,852.17,3859508889,20/04/2009,8467
847.972,861.074,842.282,853.858,3783927778,27/04/2009,8361.1
867.974,884.714,863.558,877.274,3515907778,04/05/2009,8412.3
912.33,922.144,904.072,913.838,4319097778,11/05/2009,8431.3
895.798,905.26,885.358,895.586,3471145556,18/05/2009,8440
901.8475,909.515,892.4875,896.7325,3610623612,25/05/2009,8405.6
904.038,920.568,897.55,914.446,3280632222,01/06/2009,8433.7
940.332,946.476,930.44,939.638,2936148889,08/06/2009,8492.3
941.602,948.334,931.694,939.28,2727356667,15/06/2009,8488.2
917.288,922.718,906.432,911.064,2864021111,22/06/2009,8416.6
905.584,916.19,902.13,912.486,2767488889,29/06/2009,8367.9
915.87,920.4725,904.115,909.4475,2387576389,06/07/2009,8454.7
884.276,891.576,875.166,884.69,2572641111,13/07/2009,8425.4
924.744,935.452,921.948,934.154,2697892222,20/07/2009,8399.8
962.046,971.612,956.496,969.276,2754960000,27/07/2009,8366.4
982.434,990.716,977.416,986.326,3049645555,03/08/2009,8397.8
1003.92,1009.976,996.86,1004.606,3549152222,10/08/2009,8417.2
1003.208,1008.494,991.938,999.342,2839034444,17/08/2009,8419.4
999.912,1012.628,997.834,1009.04,2837458889,24/08/2009,8340.9
1027.724,1033.646,1020.346,1027.33,3047224445,31/08/2009,8351.8
1003.8875,1012.175,995.5375,1003.1075,2975936111,07/09/2009,8423.3
1032.218,1040.894,1028.816,1038.994,2836811111,14/09/2009,8437.1
1060.926,1067.674,1055.844,1063.968,3318945556,21/09/2009,8384.8
1059.292,1067.77,1051.828,1058.134,2724242222,28/09/2009,8344.5
1047.24,1052.222,1035.924,1042.642,2959640000,05/10/2009,8416.3
1058.522,1068.042,1057.356,1065.092,2414518889,12/10/2009,8431.2
1085.378,1091.974,1079.962,1089.472,2734517778,19/10/2009,8450.1
1089.188,1096.558,1076.392,1082.384,3037385555,26/10/2009,8392.4
1054.866,1064.032,1041.852,1050.244,3360870000,02/11/2009,8437.8
1054.524,1067.736,1051.604,1064.184,2745391111,09/11/2009,8497.2
1093.586,1103.048,1089.114,1096.308,2355575556,16/11/2009,8524
1102.924,1107.02,1094.992,1102.528,2208287778,23/11/2009,8483.4
1102.215,1105.3625,1093.0925,1100.85,1804944445,30/11/2009,8506.8
1104.892,1114.998,1100.054,1105.45,2542797778,07/12/2009,8559.7
1100.92,1105.918,1096.474,1102.152,2355501111,14/12/2009,8558.2
1106.45,1111.62,1101.676,1105.942,3088135555,21/12/2009,8541.7
1120.49,1124.6775,1118.775,1123.2175,1498904167,28/12/2009,8527.1
1124.31,1129.5775,1119.8475,1125.1775,1505098611,04/01/2010,8534.2
1138.224,1142.682,1134.634,1141.462,2375525556,11/01/2010,8494.9
1143.63,1147.5975,1135.035,1141.5975,2438951389,18/01/2010,8476.3
1126.11,1131.688,1112.488,1118.658,3011080000,25/01/2010,8411.2
1089.234,1097.85,1079.382,1087.452,2777098889,01/02/2010,8428.8
1083.52,1088.606,1069.144,1077.328,2824822222,08/02/2010,8481.4
1068.1975,1077.7,1060.74,1073.1575,2489897223,15/02/2010,8530.4
1097.958,1105.93,1095.502,1103.662,2219704444,22/02/2010,8508.5
1102.616,1108.37,1095.324,1104.596,2333707778,01/03/2010,8527.7
1123.802,1130.652,1122.328,1127.454,2215410000,08/03/2010,8581.1
1144.396,1149.652,1140.48,1147.36,2712891111,15/03/2010,8599.2
1160.166,1166.982,1155.932,1163.442,2560174444,22/03/2010,8564.9
1168.898,1175.446,1164.824,1169.486,2652254445,29/03/2010,8557.8
1173.86,1180.3875,1171.0225,1177.06,2285809722,05/04/2010,8657.4
1187.68,1192.762,1183.4,1189.836,2559248889,12/04/2010,8641.3
1201.526,1206.33,1193.292,1201.854,3540573333,19/04/2010,8621.5
1206.732,1213.384,1200.85,1210.222,3116722222,26/04/2010,8526
1196.632,1205.782,1186.326,1194.16,3426952222,03/05/2010,8552.7
1156.086,1168.002,1121.696,1147.646,4486120000,10/05/2010,8580.5
1155.114,1163.198,1140.076,1151.504,3109774444,17/05/2010,8617
1103.546,1112.076,1083.608,1093.756,3549042222,24/05/2010,8548.4
1079.9475,1092.9025,1066.355,1083.6125,3113930556,31/05/2010,8589.7
1084.68,1093.758,1068.818,1077.454,2993550000,07/06/2010,8651.4
1069.996,1085.38,1063.868,1077.152,2867315556,14/06/2010,8628.3
1112.032,1120.858,1105.276,1115.318,2586063333,21/06/2010,8599.9
1090.6,1095.046,1078.086,1082.474,2542290000,28/06/2010,8556.2
1042.6025,1046.4275,1022.5875,1030.475,3001118056,05/07/2010,8604.4
1053.456,1066.716,1048.736,1063.058,2344942222,12/07/2010,8598.8
1086.284,1093.15,1074.658,1084.624,2566758889,19/07/2010,8573.8
1083.68,1097.828,1076.69,1092.882,2535731111,26/07/2010,8534.4
1108.848,1117.05,1100.25,1109.792,2387903333,02/08/2010,8585.3
1123.41,1126.61,1116.622,1124.588,2183608889,09/08/2010,8626.1
1096.2,1099.928,1085.062,1090.554,2164845556,16/08/2010,8631.6
1082.934,1089.912,1073.714,1080.276,2106170000,23/08/2010,8579.8
1056.126,1062.728,1044.08,1053.586,2162631111,30/08/2010,8586
1067.7175,1082.91,1066.15,1081.0575,2176994444,06/09/2010,8670.1
1102.812,1110.176,1100.392,1105.268,1922444444,13/09/2010,8682.7
1123.488,1131.118,1119.618,1127.826,2078354444,20/09/2010,8646.1
1138.748,1145.712,1132.856,1137.944,2182932222,27/09/2010,8603.5
1144.696,1150.85,1135.944,1143.38,2244811111,04/10/2010,8692.9
1157.148,1165.074,1152.908,1161.85,2047763334,11/10/2010,8715.5
1173.544,1180.516,1167.082,1176.516,2687772222,18/10/2010,8738.6
1178.092,1186.216,1172.27,1178.606,2516971111,25/10/2010,8667.9
1184.554,1188.35,1176.774,1183.902,2276652222,01/11/2010,8705.5
1204.886,1213.416,1201.52,1212.338,2644648889,08/11/2010,8768.7
1211.856,1215.794,1201.798,1208.522,2339716667,15/11/2010,8788.1
1190.212,1195.51,1181.318,1190.238,2341478889,22/11/2010,8764.3
1189.8625,1193.9075,1180.295,1189.06,1778415278,29/11/2010,8785.2
1204.034,1213.654,1201.008,1211.196,2340751111,06/12/2010,8829.1
1231.756,1237.164,1228.504,1233.178,2778808889,13/12/2010,8848.4
1241.83,1246.12,1237.282,1242.136,2384124444,20/12/2010,8857.2
1254.14,1258.0575,1252.475,1256.9375,1287881945,27/12/2010,8874.8
1258.34,1263.82,1256.626,1261.136,1416665555,03/01/2011,8888.5
1272.654,1275.654,1264.466,1272.372,2600555556,10/01/2011,8887.3
1279.2275,1286.015,1276.745,1284.36,2395850000,17/01/2011,8910.1
1287.102,1291.43,1280.976,1286.278,2644645555,24/01/2011,8790
1290.756,1296.426,1283.81,1289.962,2602371111,31/01/2011,8789.4
1303.336,1311.784,1300.022,1309.728,2384663333,07/02/2011,8868.3
1321.352,1327.188,1317.128,1325.758,2197191111,14/02/2011,8886
1333.6725,1338.4025,1330.81,1336.9425,1253065278,21/02/2011,8886
1318.078,1323.544,1306.806,1315.208,996100000.2,28/02/2011,8908.2
1319.986,1327.464,1307.534,1315.404,1637151111,07/03/2011,8996.3
1308.262,1314.842,1298.34,1307.524,2306081111,14/03/2011,9009.4
1277.578,1287.542,1265.922,1278.012,2675397778,21/03/2011,9005.3
1303.668,1310.024,1298.966,1304.992,2120172222,28/03/2011,8984.6
1324.348,1331.11,1322.034,1327.762,2145100000,04/04/2011,9070.3
1333.592,1337.924,1326.336,1330.862,2127044444,11/04/2011,9077.5
1315.002,1319.266,1305.9,1313.582,2271828889,18/04/2011,9094.1
1323.87,1330.1,1321.8475,1328.9025,1923881945,25/04/2011,9016.5
1352.878,1360.778,1350.376,1357.642,2146863333,02/05/2011,8997.9
1348.052,1353.708,1338.882,1345.106,2309191111,09/05/2011,9027.8
1345.14,1351.76,1335.482,1343.026,2124456667,16/05/2011,9050.4
