Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-02-05,2286.01,2298.31,2267.21,2297.42,10556116666
2017-02-12,2294.28,2319.23,2285.38,2316.1,9622466667
2017-02-19,2321.72,2351.31,2321.42,2351.16,9906477778
2017-02-26,2354.91,2368.26,2352.87,2367.34,8275155556
2017-03-05,2365.23,2400.98,2358.96,2383.12,10841394445
2017-03-12,2375.23,2378.8,2354.54,2372.6,9840266665
2017-03-19,2371.56,2390.01,2358.18,2378.25,10420594445
2017-03-26,2378.24,2381.93,2335.74,2343.98,9516099999
2017-04-02,2329.11,2370.42,2322.25,2362.72,9015266667
2017-04-09,2362.34,2378.36,2344.73,2355.54,9249016665
2017-04-16,2357.16,2366.37,2328.95,2328.95,6802038889
2017-04-23,2332.62,2361.37,2332.51,2348.69,9314016666
2017-04-30,2370.33,2398.16,2369.19,2384.2,10893633334
2017-05-07,2388.5,2399.29,2379.75,2399.29,10449772222
2017-05-14,2399.94,2403.87,2381.74,2390.9,9866449999
2017-05-21,2393.98,2405.77,2352.72,2381.73,10667761112
2017-05-28,2387.21,2418.71,2386.92,2415.82,8953738890
2017-06-04,2411.67,2440.23,2403.59,2439.07,8354494445
2017-06-11,2437.83,2446.2,2415.7,2431.77,9777188889
2017-06-18,2425.88,2443.75,2418.53,2433.15,10831450001
2017-06-25,2442.55,2453.82,2430.74,2438.3,10568094444
2017-07-02,2443.32,2450.42,2405.7,2423.41,9758638889
2017-07-09,2431.39,2439.17,2407.7,2425.18,6441866667
2017-07-16,2424.51,2463.54,2412.79,2459.27,8378783333
2017-07-23,2459.5,2477.62,2450.34,2472.54,8365227778
2017-07-30,2472.04,2484.04,2459.93,2472.1,9980894445
2017-08-06,2475.94,2480.38,2466.48,2476.83,9604894444
2017-08-13,2477.14,2490.87,2437.75,2441.32,9091933334
2017-08-20,2454.96,2474.93,2420.69,2425.55,8470888889
2017-08-27,2425.5,2454.77,2417.35,2443.05,7659055555
2017-09-03,2447.35,2480.38,2428.2,2476.55,7837655555
2017-09-10,2470.35,2471.97,2446.55,2461.43,7511716666
2017-09-17,2474.52,2500.23,2474.52,2500.23,10087977779
2017-09-24,2502.51,2508.85,2496.54,2502.22,8761238890
2017-10-01,2499.39,2519.44,2488.03,2519.36,8987538889
2017-10-08,2521.2,2552.51,2520.4,2549.33,8452994445
2017-10-15,2551.39,2557.65,2541.6,2553.17,8178616666
2017-10-22,2555.57,2575.44,2547.92,2575.21,8432700001
2017-10-29,2578.08,2582.98,2544,2581.07,10149838889
2017-11-05,2577.75,2588.42,2566.17,2587.84,10508477778
2017-11-12,2587.47,2597.02,2566.33,2582.3,10314783333
2017-11-19,2576.53,2590.09,2557.45,2578.85,9564694444
2017-11-26,2579.49,2604.21,2578.24,2602.42,5804994444
2017-12-03,2602.66,2657.74,2598.87,2642.22,10807983334
2017-12-10,2657.19,2665.19,2624.75,2651.5,9549855555
2017-12-17,2652.19,2679.63,2651.47,2675.81,10746638889
2017-12-24,2685.92,2694.97,2676.11,2683.34,8893055556
2017-12-31,2679.09,2692.12,2673.61,2673.61,4870933333
2018-01-07,2683.73,2743.45,2682.36,2743.15,7687661110
2018-01-14,2742.67,2787.85,2736.06,2786.24,9715427778
2018-01-21,2798.96,2810.33,2768.64,2810.3,8569400001
2018-01-28,2809.16,2872.87,2808.12,2872.87,10157711112
2018-02-04,2867.23,2870.62,2759.97,2762.13,11147411112
2018-02-11,2741.06,2763.39,2532.69,2619.55,14881777778
2018-02-18,2636.75,2754.42,2622.45,2732.22,10474872222
2018-02-25,2722.99,2747.76,2697.77,2747.3,7943038889
2018-03-04,2757.37,2789.15,2647.32,2691.25,10992672223
2018-03-11,2681.06,2786.57,2675.75,2786.57,9472883333
2018-03-18,2790.54,2801.9,2741.47,2752.01,10417055556
2018-03-25,2741.38,2741.38,2585.89,2588.26,9740861112
2018-04-01,2619.35,2674.78,2593.06,2640.87,8137744444
2018-04-08,2633.45,2672.08,2553.8,2604.47,9344633333
2018-04-15,2617.18,2680.26,2610.79,2656.3,8672155555
2018-04-22,2670.1,2717.49,2660.61,2670.14,9097461111
2018-04-29,2675.4,2683.55,2612.67,2669.91,9504672222
2018-05-06,2682.51,2682.87,2594.62,2663.42,10268800001
2018-05-13,2680.34,2732.86,2655.2,2727.72,9478211111
2018-05-20,2738.47,2742.1,2701.91,2712.97,9061166667
2018-05-27,2735.39,2742.24,2707.38,2721.33,8868766667
2018-06-03,2705.11,2736.93,2676.81,2734.62,8454133333
2018-06-10,2741.67,2779.9,2739.51,2779.03,9655822223
2018-06-17,2780.18,2791.47,2761.73,2779.66,10760138888
2018-06-24,2765.79,2774.99,2743.19,2754.88,10570461111
2018-07-01,2742.94,2746.09,2691.99,2718.37,9988900000
2018-07-08,2704.95,2764.41,2698.95,2759.82,5829622222
2018-07-15,2775.62,2804.53,2770.73,2801.31,8063511112
2018-07-22,2797.36,2816.76,2789.24,2801.83,8583138888
2018-07-29,2799.17,2848.03,2795.14,2818.82,9415005556
2018-08-05,2819,2840.38,2796.34,2840.35,9518127778
2018-08-12,2840.29,2863.43,2825.81,2833.28,8507000000
2018-08-19,2835.46,2855.63,2802.49,2850.13,8902483333
2018-08-26,2853.93,2876.16,2850.62,2874.69,7719344445
2018-09-02,2884.69,2916.5,2884.69,2901.52,7784205555
2018-09-09,2896.96,2900.18,2864.12,2871.68,6891205556
2018-09-16,2881.39,2908.3,2866.78,2904.98,8500399999
2018-09-23,2903.83,2940.91,2886.16,2929.67,10137627777
2018-09-30,2921.83,2931.15,2903.28,2913.98,9188588889
2018-10-07,2926.29,2939.86,2869.29,2885.57,9550344443
2018-10-14,2877.53,2894.83,2710.51,2767.13,11227077778
2018-10-21,2763.83,2816.94,2749.03,2767.78,9573955554
2018-10-28,2773.94,2778.94,2628.16,2658.69,12112750000
2018-11-04,2682.65,2756.55,2603.54,2723.06,13243805556
2018-11-11,2726.37,2815.15,2717.94,2781.01,10388061112
2018-11-18,2773.93,2775.99,2670.75,2736.27,11288366666
2018-11-25,2730.74,2733.16,2631.09,2632.56,7231111112
2018-12-02,2649.97,2760.88,2649.97,2760.17,10611216667
2018-12-09,2790.5,2800.18,2621.53,2633.08,10024477778
2018-12-16,2630.86,2685.44,2583.23,2599.95,11099183334
2018-12-23,2590.75,2601.13,2408.55,2416.62,15227755556
2018-12-30,2400.56,2520.27,2346.58,2485.74,8137305555
2019-01-06,2498.94,2538.07,2443.96,2531.94,8451277778
2019-01-13,2535.61,2597.82,2524.56,2596.26,10766227778
2019-01-20,2580.31,2675.47,2570.41,2670.71,10477527779
2019-01-27,2657.88,2672.38,2612.86,2664.76,8050538889
2019-02-03,2644.97,2716.66,2624.06,2706.53,10923188889
2019-02-10,2706.49,2738.98,2681.83,2707.88,10063766667
2019-02-17,2712.4,2775.66,2703.79,2775.6,10188100000
2019-02-24,2769.28,2794.2,2764.55,2792.67,7975933334
2019-03-03,2804.35,2813.49,2775.13,2803.69,10881333333
2019-03-10,2814.37,2816.88,2722.27,2743.07,10344494445
2019-03-17,2747.61,2830.73,2747.61,2822.48,11312150000
2019-03-24,2822.61,2860.31,2800.47,2800.71,10404227777
2019-03-31,2796.01,2836.03,2785.02,2834.4,9396905556
2019-04-07,2848.63,2893.24,2848.63,2892.74,9144388889
2019-04-14,2888.46,2910.54,2873.33,2907.41,8750788888
2019-04-21,2908.32,2918,2891.9,2905.03,7555383334
2019-04-28,2898.78,2939.88,2896.35,2939.88,9308733333
2019-05-05,2940.58,2954.13,2900.5,2945.64,9889427778
2019-05-12,2908.89,2937.32,2825.39,2881.4,9779350000
2019-05-19,2840.19,2892.15,2801.43,2859.53,9410394445
2019-05-26,2841.94,2868.88,2805.49,2826.06,9155250001
2019-06-02,2830.03,2840.51,2750.52,2752.06,8375705555
2019-06-09,2751.53,2884.97,2728.81,2873.34,9955405556
2019-06-16,2885.83,2910.61,2874.68,2886.98,8768833333
2019-06-23,2889.75,2964.15,2887.3,2950.46,10245394445
2019-06-30,2951.42,2954.92,2912.99,2941.76,10408916667
2019-07-07,2971.41,2995.84,2952.22,2990.41,6176688890
2019-07-14,2979.77,3013.92,2963.44,3013.77,8453655557
2019-07-21,3017.8,3017.8,2973.09,2976.61,8835644445
2019-07-28,2981.93,3027.98,2976.65,3025.86,9249566666
2019-08-04,3024.47,3025.61,2914.11,2932.05,11165794444
2019-08-11,2898.07,2938.72,2822.12,2918.65,11453738890
2019-08-18,2907.07,2943.31,2825.51,2888.68,10307727778
2019-08-25,2913.48,2939.08,2834.97,2847.11,8954749999
2019-09-01,2866.7,2940.43,2853.05,2926.46,8707383334
2019-09-08,2909.01,2985.86,2891.85,2978.71,7605016667
2019-09-15,2988.43,3020.74,2957.01,3007.39,10907294445
2019-09-22,2996.41,3021.99,2978.57,2992.07,11515583333
2019-09-29,2983.5,3007.98,2945.53,2961.79,9274727779
2019-10-06,2967.07,2992.53,2855.94,2952.01,9562577778
2019-10-13,2944.23,2993.28,2892.66,2970.27,8789511110
2019-10-20,2965.81,3008.29,2962.94,2986.2,8611433334
2019-10-27,2996.48,3027.39,2991.21,3022.55,9584083334
2019-11-03,3032.12,3066.95,3023.19,3066.91,10531483333
2019-11-10,3078.96,3097.77,3065.89,3093.08,11519422222
2019-11-17,3080.33,3120.46,3075.82,3120.46,9234744445
2019-11-24,3117.91,3127.64,3091.41,3110.29,10004994445
2019-12-01,3117.44,3154.26,3117.44,3140.98,7157350000
2019-12-08,3143.85,3150.6,3070.33,3145.91,9695772222
2019-12-15,3141.86,3182.68,3126.09,3168.8,9816600000
2019-12-22,3183.63,3225.65,3183.63,3221.22,12265627778
2019-12-29,3226.05,3247.93,3220.51,3240.02,4970277778
2020-01-05,3240.09,3258.14,3212.03,3234.85,7125911111
2020-01-12,3217.55,3282.99,3214.64,3265.35,9814833333
2020-01-19,3271.13,3329.88,3268.43,3329.62,10039777777
2020-01-26,3321.03,3337.77,3281.53,3295.47,8442877778
2020-02-02,3247.16,3293.47,3214.68,3225.52,10694111111
2020-02-09,3235.66,3347.96,3235.66,3327.71,10816655555
2020-02-16,3318.28,3385.09,3317.77,3380.16,10018644444
2020-02-23,3369.04,3393.52,3328.45,3337.75,8474144444
2020-03-01,3257.61,3259.81,2855.84,2954.22,17519594443
2020-03-08,2974.28,3136.72,2901.54,2972.37,16608616667
2020-03-15,2863.89,2882.59,2478.86,2711.02,22511761111
2020-03-22,2508.59,2562.98,2280.52,2304.92,23270677778
2020-03-29,2290.71,2637.01,2191.86,2541.47,20657049999
2020-04-05,2558.98,2641.39,2447.49,2488.65,17113661111
2020-04-12,2578.28,2818.57,2574.57,2789.82,15093938889
2020-04-19,2782.46,2879.22,2721.17,2874.56,15009572222
2020-04-26,2845.62,2868.98,2727.1,2836.74,14709250001
2020-05-03,2854.65,2954.86,2821.61,2830.71,15979755556
2020-05-10,2815.01,2932.16,2797.85,2929.8,13742472222
2020-05-17,2915.46,2945.82,2766.64,2863.7,15430224018
2020-05-24,2913.86,2980.29,2913.86,2955.45,14297936466
2020-05-31,3004.08,3068.67,2969.75,3044.31,14512049994
2020-06-07,3038.78,3211.72,3031.54,3193.93,16972127949
2020-06-14,3199.92,3233.13,2984.47,3041.31,17954539492
2020-06-21,2993.76,3155.53,2965.66,3097.74,16386318944
2020-06-28,3094.42,3154.9,3004.63,3009.05,15657090625
2020-07-05,3018.59,3165.81,2999.74,3130.01,10454904934
2020-07-12,3155.29,3186.82,3115.7,3185.04,12071322183
2020-07-19,3205.08,3238.28,3127.66,3224.73,12616151150
2020-07-26,3224.29,3279.99,3200.05,3215.63,12262296276
2020-08-02,3219.84,3272.17,3204.13,3271.12,12570830274
2020-08-09,3288.26,3352.54,3284.53,3351.28,11928518367
2020-08-16,3356.04,3387.89,3326.44,3372.85,11390781295
2020-08-23,3380.86,3399.96,3354.69,3397.16,9597645122
2020-08-30,3418.09,3509.23,3413.13,3508.01,10714601440
2020-09-06,3509.73,3588.11,3349.63,3426.96,13615371072
2020-09-13,3371.88,3425.55,3310.47,3340.97,10513993308
2020-09-20,3363.56,3428.92,3292.4,3319.47,14527868509
2020-09-27,3285.57,3323.35,3209.45,3298.46,12481601818
2020-10-04,3333.9,3397.18,3323.69,3348.42,11496737315
2020-10-11,3367.27,3482.34,3354.54,3477.14,10979771248
2020-10-18,3500.02,3549.85,3440.89,3483.81,10993185155
2020-10-25,3493.66,3502.42,3415.34,3465.39,10925607134
2020-11-01,3441.42,3441.42,3233.94,3269.96,13735310174
2020-11-08,3296.2,3529.05,3279.74,3509.44,12482232103
2020-11-15,3583.04,3645.99,3511.91,3585.15,15723784467
2020-11-22,3600.16,3628.51,3543.84,3557.54,12334897832
2020-11-29,3566.82,3644.31,3552.77,3638.35,9198706720
2020-12-06,3634.18,3699.2,3594.39,3699.12,13899252600
2020-12-13,3694.73,3712.39,3633.4,3663.46,12082861427
2020-12-20,3675.27,3726.7,3645.84,3709.41,13777511978
2020-12-27,3684.28,3711.24,3636.48,3703.06,7478126977
2021-01-03,3723.03,3760.2,3723.03,3756.07,6519144553
2021-01-10,3764.61,3826.69,3662.71,3824.68,13264440444
2021-01-17,3803.14,3823.6,3749.62,3768.25,12763525640
2021-01-24,3781.88,3861.45,3780.37,3841.47,9717360925
2021-01-31,3851.68,3870.9,3694.12,3714.24,15744438468
2021-02-07,3731.17,3894.56,3725.62,3886.83,11666627027
2021-02-14,3892.59,3937.23,3884.94,3934.83,10476459994
2021-02-21,3939.61,3950.43,3885.03,3906.71,8808774120
2021-02-28,3885.55,3928.65,3789.54,3811.15,14541966461
2021-03-07,3842.51,3914.5,3723.34,3841.94,14214607961
2021-03-14,3844.39,3960.27,3819.25,3943.34,13294335787
2021-03-21,3942.96,3983.87,3886.75,3913.1,14558013095
2021-03-28,3916.48,3978.19,3853.5,3974.54,12312142691
2021-04-04,3969.31,4020.63,3943.25,4019.87,9151288061
2021-04-11,4034.44,4129.48,4034.44,4128.8,10244264554
2021-04-18,4124.71,4191.31,4114.82,4185.47,10412553021
2021-04-25,4179.8,4194.17,4118.38,4180.17,10819357405
2021-05-02,4185.03,4218.78,4174.85,4181.17,11049045695
2021-05-09,4191.98,4238.04,4128.59,4232.6,10791276447
2021-05-16,4228.29,4236.39,4056.88,4173.85,11227771796
2021-05-23,4169.92,4188.72,4061.41,4155.86,11373973028
2021-05-30,4170.16,4218.36,4170.16,4204.11,11419594202
2021-06-06,4216.52,4234.12,4167.93,4229.89,8192958225
2021-06-13,4229.34,4249.74,4208.41,4247.44,9275974438
2021-06-20,4248.31,4257.16,4164.4,4166.45,12089327636
2021-06-27,4173.4,4286.12,4173.4,4280.7,10222113382
2021-07-04,4284.9,4355.43,4274.67,4352.34,9112005424
2021-07-11,4356.46,4371.6,4289.37,4369.55,7864260839
2021-07-18,4372.41,4393.68,4322.53,4327.16,9521913705
2021-07-25,4296.4,4415.18,4233.13,4411.79,10967923973
2021-08-01,4409.58,4429.97,4372.51,4395.26,10281933075
2021-08-08,4406.86,4440.82,4373,4436.52,10288670229
2021-08-15,4437.77,4468.37,4424.74,4468,8665713326
2021-08-22,4461.65,4480.26,4367.73,4441.67,9647328334
2021-08-29,4450.29,4513.33,4450.29,4509.37,8683839600
2021-09-05,4513.76,4545.85,4513.76,4535.43,8993696807
2021-09-12,4535.38,4535.38,4457.66,4458.58,7287187387
2021-09-19,4474.81,4492.99,4427.76,4432.99,11826183398
2021-09-26,4402.95,4465.4,4305.91,4455.48,10215282188
2021-10-03,4442.12,4457.3,4288.52,4357.04,10851663901
2021-10-10,4348.84,4429.97,4278.94,4391.34,10068104385
2021-10-17,4385.44,4475.82,4329.92,4471.37,9554123405
2021-10-24,4463.72,4559.67,4447.47,4544.9,9139611293
2021-10-31,4553.69,4608.08,4537.36,4605.38,10654978365
2021-11-07,4610.62,4718.5,4595.06,4697.53,11464987192
2021-11-14,4701.48,4714.92,4630.86,4682.85,10052831605
2021-11-21,4689.3,4717.75,4672.78,4697.96,10546779041
2021-11-28,4712,4743.83,4585.43,4594.62,8678309561
2021-12-05,4628.75,4672.95,4495.12,4538.43,15140894794
2021-12-12,4548.37,4713.57,4540.51,4712.02,11396881145
2021-12-19,4710.3,4731.99,4600.22,4620.64,14803653862
2021-12-26,4587.9,4740.74,4531.1,4725.79,8258169963
2022-01-02,4733.99,4808.93,4733.99,4766.18,6994306913
2022-01-09,4778.14,4818.62,4662.74,4677.03,12696765460
2022-01-16,4655.34,4748.83,4582.24,4662.85,11944595282
2022-01-23,4632.24,4632.24,4395.34,4397.94,11001950764
2022-01-30,4356.32,4453.23,4222.62,4431.85,16193550426
2022-02-06,4431.79,4595.31,4414.02,4500.53,13960850780
2022-02-13,4505.75,4590.03,4401.41,4418.64,12956449569
2022-02-20,4412.61,4489.55,4327.22,4348.87,12080422446
2022-02-27,4332.74,4385.34,4114.65,4384.65,11481930860
2022-03-06,4354.17,4416.78,4279.54,4328.87,14840403699
2022-03-13,4327.01,4327.01,4157.87,4204.31,15082929452
2022-03-20,4202.75,4465.4,4161.72,4463.12,14937235750
2022-03-27,4462.4,4546.03,4424.3,4543.06,11076156148
2022-04-03,4541.09,4637.3,4507.57,4545.86,11515598103
2022-04-10,4547.97,4593.45,4450.04,4488.28,12265282327
2022-04-17,4462.64,4471,4381.34,4392.59,9042557941
2022-04-24,4385.63,4512.94,4267.62,4271.78,11828049312
2022-05-01,4255.34,4308.45,4124.28,4131.93,13747489476
2022-05-08,4130.61,4307.66,4062.51,4123.34,13728613852
2022-05-15,4081.27,4081.27,3858.87,4023.89,14438517833
2022-05-22,4013.02,4090.72,3810.32,3901.36,13175833883
2022-05-29,3919.42,4158.49,3875.13,4158.24,11742592605
2022-06-05,4151.09,4177.51,4073.85,4108.54,9928345518
2022-06-12,4134.72,4168.78,3900.16,3900.86,10283839698
2022-06-19,3838.15,3838.15,3636.87,3674.84,16216330110
2022-06-26,3715.31,3913.65,3715.31,3911.74,11145089223
2022-07-03,3920.76,3945.86,3738.67,3825.33,11364522572
2022-07-10,3792.61,3918.5,3742.06,3899.38,8570826540
2022-07-17,3880.94,3880.94,3721.56,3863.16,10518555180
2022-07-24,3883.79,4012.44,3818.63,3961.63,11651367663
2022-07-31,3965.72,4140.15,3910.74,4130.29,11984945146
2022-08-07,4112.38,4167.66,4079.81,4145.19,11272799111.758
2022-08-14,4155.93,4280.47,4112.09,4280.15,10321837552
2022-08-21,4269.37,4325.28,4218.7,4228.48,9338153323
2022-08-28,4195.08,4203.04,4057.66,4057.66,9464274649
2022-09-04,4034.58,4062.99,3903.65,3924.26,10907378237.591
2022-09-11,3930.89,4076.73,3886.75,4067.36,8327495406
2022-09-18,4083.67,4119.28,3837.08,3873.33,14139042044
2022-09-25,3849.91,3907.07,3647.47,3693.23,12190142376
2022-10-02,3682.72,3736.74,3584.13,3585.62,13557095032
2022-10-09,3609.78,3806.91,3604.93,3639.66,13113740279
2022-10-16,3647.51,3712,3491.58,3583.07,13340362101
2022-10-23,3638.65,3762.79,3638.65,3752.75,13287067641
2022-10-30,3762.01,3905.42,3741.65,3901.06,14244389689
2022-11-06,3881.85,3911.79,3698.15,3770.55,14402921608
2022-11-13,3780.71,4001.48,3744.22,3992.93,13971528338
2022-11-20,3977.97,4028.84,3906.54,3965.34,12240042134
2022-11-27,3956.23,4034.02,3933.34,4026.12,6766747578
2022-12-04,4005.36,4100.51,3937.65,4071.7,12118912168
2022-12-11,4052.02,4052.45,3918.39,3934.38,11184443165
2022-12-18,3939.29,4100.96,3827.91,3852.36,15686826052
2022-12-25,3853.79,3889.82,3764.49,3844.82,10294024523
2023-01-01,3843.34,3858.19,3780.78,3839.5,6587871219
2023-01-08,3853.29,3906.19,3794.33,3895.08,9115356718
2023-01-15,3910.82,4003.82,3877.29,3999.09,11298101950
2023-01-22,3999.28,4015.39,3885.54,3972.61,9863708051
2023-01-29,3978.14,4094.21,3949.06,4070.56,12010963186
2023-02-05,4049.27,4195.44,4015.55,4136.48,14464433624
2023-02-12,4119.57,4176.54,4060.79,4090.46,12447171109
2023-02-19,4096.62,4159.77,4047.95,4079.09,11140838218
2023-02-26,4052.35,4052.35,3943.08,3970.04,9136954009
2023-03-05,3992.36,4048.29,3928.16,4045.64,11570744202
2023-03-12,4055.15,4078.49,3846.32,3861.59,12345145858
2023-03-19,3835.12,3964.46,3808.86,3916.64,20489090984
2023-03-26,3917.47,4039.49,3909.16,3970.99,14110009133
2023-04-02,3982.93,4110.75,3951.53,4109.31,11383175892
2023-04-09,4102.2,4133.13,4069.84,4105.02,9095470589
2023-04-16,4085.2,4163.19,4072.55,4137.64,10490127849
2023-04-23,4137.17,4169.48,4113.86,4133.52,10684544935
